"text","screen_name","id","polite"
".@DavidCoburnUKip @radical_indy The idea of Farage being denied freedom of speech is fanciful. He expresses his FoS all over TV every day.","TrevorChaplin",464756577732677632,"polite"
"@wainwright_star peoples politician running a professional outfit!","NSinclaireMEP",468457424970858496,"polite"
"@Nigel_Farage has the whole of the political establishmnt including media stacked against him! The same establishnt that lost our democracy","ncr16",467322919878930432,"polite"
"@DavidCoburnUKip @hopenothate @uaf The KKK is racism We dont have that in this country","BritishDemocrat",466203397142888448,"polite"
"@Michael_Heaver it's all a liblabcon media establishment euussr conspiracy?","ReachEd",472136160358461440,"polite"
"@fleetstreetfox Daily Mirror doesn't support @hopenothate ? Funny, lots of pix on here of their bus","JaniceUKIP",466184689376436224,"polite"
"@CllrNickSmall look fwd to it Nick. In the meantime people can visit http://t.co/KXbeejH5lW for #thefacts. No denial on the untrue leaflet?","PeterCranie",468022357907759104,"polite"
"There is a total ban on the trade in cat and dog fur &amp; Labour MEPs campaigned to end the seal fur trade #VoteLab14 @LabourNorthWest #EP2014","cllrakhan",469087076437487616,"polite"
"Omnium poll Euro elections West Mids: UKIP 42%, Lab 25%, Con 21%, LD 2%","philhenrick",466565332346236928,"polite"
"@marcuschown Tony Hall &amp; other senior staff told repeatedly @BBCNews staff in breach of BBC rules. Ignored it. Then: http://t.co/LVwOtTvb5l","IrkHudson",470151961514618880,"polite"
"@Bruciebabe @Nigel_Farage @UKIP ""Two million Brits live in the EU. Where are we going to put them all when they are sent back?""","Primitive_P",473103373974392832,"polite"
"@distalgesic @dharmabum013 @Sneekyboy #SNP MEP candidate blasted for £600k expenses scandal #UKIP Scotland http://t.co/1lKEEGEAoC …","DavidCoburnUKip",466545403341852672,"polite"
"Should boost beeb ratings...&gt;&gt;""#UKIP Leader @Nigel_Farage will be on @bbcquestiontime tomorrow http://t.co/9Bi3Ry2JX9 #bbcqt""","weeklies",464063043135995904,"polite"
"Good luck to @Jude_KD @PaulBrannenNE and @jayne_shotton . Voted for you already! #VoteLabour","TomPurvis2",469426852684369920,"polite"
"@vivienmiss @maxshanly @LittleBlueDr @belcherdiscuss @Nigel_Farage the fact that you keep calling me a muppet makes you sound just retarded.","lawson_murray",469771327688433664,"impolite"
"@bmitchellwrites Thanks! ;-) @Molly4Europe","PurpleGreenRob",465236458887192576,"polite"
"@JimAllister in just 24hrs 1,243 ppl signed to ask you to dismiss cllr bunting from her role. Act now. #sackbunting http://t.co/8UEzxst2DI","murphgirlalways",471709740889026560,"polite"
"@UKIP @HarryPlowman2 @paulnuttallukip @YouGov/@TheSunNewspaper poll also says only 14% of @UKLabour 2015 voters go for #UKIP in euroelection","baileyjames1",464378125481426944,"polite"
"@DavidJames2100 @JimAllister is 'shaking things up' not encouraging homosexual activity? Bloody hope not","modonnell221",466139979328937984,"impolite"
"@trudiemc @OlwenHamer @MoorlandsLabour it was a pleasure Trudie. Keep up the good work fighting to save local services.","sionsimon",464312764316798976,"polite"
"@StephenUpNorth all made up lies, we haven't published GE2015 manifesto yet. Silly ppl","JaniceUKIP",462907974307303424,"polite"
"@nickgriffinmep poor dogs :-(","veganfishcake",470705955660124160,"polite"
"@britinfluence @richardhowitt Would that be the European foreign policy that requires a European Army to enforce it?","thornyissues",469463904905859072,"polite"
"@Peckitt @annietrev @alnwickgazette there is a pic on guido with it","raymondfinch",465910436203094016,"polite"
"Great piece from @GlenisWillmott on why to vote Labour on 22nd May:  http://t.co/JSWm6q8H3r","ClareMMoody",462951790648897536,"polite"
"@will70204 Secular Society means only objective teaching methods can be used in Schools and Unis","DavidCoburnUKip",469059490529411072,"polite"
"LOOK @Nigel_Farage LOOK. THERE IN THAT BUSH. A ROMANIAN GANG. HELP ME NIGEL. HELP ME! http://t.co/BWXzPN3WBr","MrAidanGoatley",467734368572936192,"impolite"
"@ChristineElmer Agree, but there will surely still be rogue MPs doing deals &amp; possible defections, partly depending on Sunday's results","GoodallGiles",470210899274657792,"polite"
"@MikeARPowell @portraitinflesh @DanHannanMEP @hopenothate to pick snozzberries in Lincolnshire?","drewyo",466277297134510080,"polite"
"@stephenkidd56 &amp; I understand you want to protect social programmes - so do I","DavidCoburnUKip",467963586699350016,"polite"
"@TweeterReynolds  Everyone has the right to an opinion.","pippabartolotti",468706634534256640,"polite"
"@Nigel_Farage The other parties have forgotten how to speak to normal people. They all talk the same BS.","isandluana",469949390833324032,"polite"
"Ukraine iPod classic ""Donetsk leave me this way"" ....that's for @danielrhamilton","reporterboy",466168046428909568,"polite"
"Day dawning and 5 wards counted. Must be a better way to do this!","GreenJeanMEP",469683160830455808,"polite"
"@grahamwatsonmep &gt;just to place on record all thanks for help &amp; support with @EU_GreenCapital 2015 for Bristol &amp; 2008 bid i helped to coord","mark_bradshaw",470906538383933440,"polite"
"@MargotLJParker Many thanks Margot","DavidCoburnUKip",470282137682608128,"polite"
"@cafe_tomtom @LeicsFox @RogerHelmerMEP @MargotLJParker The photo doesn't do much justice to be honest","samlongstaff1",464175143389245440,"polite"
"England - Land of St George, the English Democrats Campaign Song by Citizen Steve  has now been listened to... http://t.co/J10poGnnc5","jennyknight2014",466480852399312896,"polite"
"YouGov poll: Green Party tops Lib Dems by 2 points #greensurge http://t.co/8RHy4v0SAY http://t.co/jPnScqQLHa"" @PlymouthGreens","PooleGreen",469212158115725312,"polite"
"""In the end, that's what this election is about. Do we participate in a politics of cynicism or a politics of hope?"" to quote @BarackObama","antonyhook",469247851328192512,"polite"
"@andrewfgordon We're birds of a feather....!","richardhowitt",467667427627925504,"polite"
"@sionsimon @NFUtweets Sion you a rare thing - a Labour politician in an #NFU building! Oh it's election time :-)","NSinclaireMEP",464134342470799360,"polite"
"@haydon2011 @EMGreenParty Great thanks! :-)","KatBoettge",469415917659881472,"polite"
"Just recorded a sound bite for the BBC.  It will be broadcast on South East Today (not sure when) and again on... http://t.co/H1q8HFVrjK","cpasoutheast",464716912740827136,"polite"
"@Jane4ukip @clrandrewcooper Moaning about the fact no UKIP euro candidate on panel claimed refusal to attend said a lot about UKIP","philip61",465508928873586688,"polite"
"@stevowills1 @ElContador2000 @Nigel_Farage @UKIP @Jonteinspain I asked what this ""devastation"" was, and got something about spelling, food","SpinsterAndCat",465833328978186240,"polite"
"@Nigel_Farage what a donkey you are! I agree with a lot of what you say but you really do have a habit of putting your foot in it ����","yahnaleigh",468453928825544704,"impolite"
"@jgreengrass2 @gracepetrie &lt;3","shales73",465603180047663104,"polite"
"@StanCollymore @nickgriffinmep ignore the fat overpaid wanker who sniffs coke and shags prostitutes","m38dazza_cullen",471233599497584640,"impolite"
"@lovewantneedit @MummyBarrow @nickgriffinmep yes, his, and the main BNP twitter account too ��","othervicmorgan",462657732236288000,"polite"
"@Myrtlethefairy as said. - my apologies but these days liblabcon - what's the difference?","andrewmcneilis",467953012187869184,"polite"
"@Rebartic @scottamylola @UK_Awakening @george_ukip @JaniceUKIP 'his country' lol. Endorsing a war for the profits of corporations, nice work","beeunreal",469459900264099840,"polite"
"@JoshKnightUKIP @EnglandsAce @Nigel_Farage @oflynndirector @SuzanneEvans1 it is fine to vote ukip. You've escaped socialist education","justinpgdr",467292127198982144,"polite"
"Myths about migration are overshadowing action to prevent migrant deaths, says @GreenJeanMEP http://t.co/bOwp6gj89G #SOSEurope #EP2014","noellynchlondon",466947350381219840,"polite"
"@independent The 'religion of peace' strikes again.","StevePaxtonED",464434447392473088,"polite"
"@DanHannanMEP perhaps you could be a bit more specific?","kapelstar",472649802032115712,"polite"
"@GaryJRobinson @gabyhinsliff @jameschappers @ProfBenWalker 140 gains now according to the beeb...","waddesdonbaz",469860787809697792,"polite"
"Congratulations @TimKirkhopeMEP @RCorbettMEP @LindaMcAvanMEP on your election.Looking forward to working with you in Brussels and Strasbourg","BritchamBxl",470919262077726720,"polite"
"@robfordmancs Rob Indeed and I believe we are persuading more of the sense of the argument.","Steven_Woolfe",463390484204122112,"polite"
"@WirralYngLabour @Phillip_D_Jones @TheresaG_EU @cllrakhan ""Fruit and nuts"" http://t.co/ItzWQhCi1D blog on thursdays count. More live tonight","maxjfreeman",470510406487015424,"polite"
"@benjamincohen @DavidCoburnUKip He needs a check up from the neck up. A gay man making such ridiculous comments. There's #UKIP for you!","grapplewithit",471269360351588352,"impolite"
"@cara_hilton thanks Cara.","C_Stihler_MEP",470922949114232832,"polite"
"@bbcquestiontime @Nigel_Farage=Brit Adolf hitler","MickiejamesM24",464530385943412736,"impolite"
"@BBCSPLondon @SyedKamall @maryhoneyball @SarahLudfordMEP @GerardBattenMEP @GreenJeanMEP maryhoneyball you want  talk complete rubbish","carole136",462909173723054080,"impolite"
"Compulsory labelling of food which contains GMOs. #Lab14 #thankeu","julie4nw",469039914630533120,"polite"
"@JulieMarson Thank you Julie, much appreciated.","da_parsons",470230784763498496,"polite"
"@James_Aston_29 I'm unconvinced that you actually know how the EU works if you think local councils are more powerful than it is...!","danielrhamilton",464046499723100160,"polite"
"@TimMontgomerie @RogerHelmerMEP with the momentum from today probably","wodens1",470682433671942144,"polite"
"@kelvinjhall Is it all getting a bit too much for him? See http://t.co/RF16UejYRC for a better way of doing things @YOURvoiceparty #bbcsp","LocalRachel",465441823532810240,"polite"
"House of Lords those who walked out during troops names being read out should named &amp; shamed @DavidCoburnUKip @DailyMirror @RogerHelmerMEP","MikkiL",467656707800592384,"polite"
"@nickgriffinmep cheers fella","johnnypueblo",470629061107408896,"polite"
"@BigDaveScott Many thanks to you Dave","DavidCoburnUKip",471209748160086016,"polite"
"Hey, @Nigel_Farage, please help support No To #UKIP, add a #Twibbon now!  http://t.co/woGfvsalCi @UKIP","BigAlexJones",468359446679126016,"polite"
"@Filesxxx @C_KAndrews @DavidCoburnUKip @Radical_Indy he associates himself by sayin how proud he is 2b in picture","cafe_tomtom",463440767839895552,"polite"
"“@GawainTowler: New race row as UKIP candidate overheard saying he could 'murder an Italian' outside Pizza Hut #desperateukipheadlines”","Mike_Hookem",468786017227776000,"polite"
"@Norwayhornet @Nigel_Farage I couldn't find out who it was either, so I went for the man at the top. Many people have rose-tinted view of GS","Sirhornet",473059209408675840,"polite"
"@GawainTowler Two polls for London locals late-April I think, had us on 9 and 11","ProfBenWalker",467776180075393024,"polite"
"""@Jane4ukip: ""When you go to vote LOOK FOR !!!!!! http://t.co/QyJIHmeQyW”""","WestminsterMole",468990429023985664,"polite"
"@george_ukip Yes you can always give people the finger like @JaniceUKIP Atkins did today #UKIP #Charming","killingbritain",467820558663843840,"polite"
"@MarrShow @BBCNews @Nigel_Farage All employers will pay minimum wage if it isn't taxed... Stupid idea, it'd pay more to earn less...","MoshuaJyler",473039937332588544,"polite"
"@BenHartDS @Nigel_Farage Citation?","GucciAirbag_",469603615519539200,"polite"
"Is @Nigel_Farage still denying global warming? You would have thought he'd learnt from the his mate Griffin's Holocaust denial #UKIP","NathanHyde2",466546062602563584,"polite"
"In Ipswich to spread word: IN Europe, IN work! With Cllr Inga Lockington, @Andrew_Duff_MEP &amp; supporters #whyiamin http://t.co/UAAxUmttY5","JoHayesLibDem",465154128445194240,"polite"
"@DavidCoburnUKip @NathanGillMEP Wales good to see UKIPin 2nd but what what are plaid figs pls","Nospin_43",464696419467952128,"polite"
"@Magee__ 40% want Sharia law in UK, around 30% of Muslim students in UK believe in killing in name of Allah. Tiny majority?","jackbuckby",466551189501652992,"polite"
"@kevpeel  thank you","SteveCarter001",467944687975022592,"polite"
"@599bt @FarageTobyJug @JaniceUKIP Good point, well made.","sean_hickin",466928629952548864,"polite"
"East Midlands Green Party says workers should vote Green Peter Allen discusses the Silk Mill march 2014 http://t.co/B9YhULKDyi via @youtube","petergreenleft",467151855164727296,"polite"
"@WomenDefyUKIP @JaniceUKIP lol. I love videos. Xx","brewer_lar",467024703727869952,"polite"
"@cafe_tomtom @SuzanneEvans1 @RogerHelmerMEP @journomummy Ms Lawrence, cd you explain your biased rant against Ukip please?","JaniceUKIP",469169318929129472,"polite"
"@clarkie5151 @Rebartic @scottamylola @UK_Awakening @george_ukip @JaniceUKIP ABUSED lol","beeunreal",469464285077594112,"impolite"
"@BBCNews #DatelineLondon There r alternatives to mainstream parties &amp; to ukip, no-one ever points out #greens #tusc @natalieben @davenellist","pareayh",473096221440348160,"polite"
"@DavidCoburnUKip @MikeGreenUKIP james o'brien is nothing but a smug self important arrogant condescending weasel","BritishDemocrat",467587763756605440,"impolite"
"Looking forward to Mid Beds #labourdoorstep in Flitwick tomorrow. Do come &amp; join us at Flitwick station, Steppingley Rd, 4pm @LouiseChinnery","alexlmayer",467384861163261952,"polite"
"Pfizer link with Tories' adviser Lynton Crosby, allegedly http://t.co/soS1jFs6Lv","JoHayesLibDem",463963610763390976,"polite"
"@harryph @SyedKamall @MarinaMEP many thanks for your kind words!","CharlesTannock",470866041464455168,"polite"
"Well done @MEPStandingUp4U - you worked like a Trojan during the campaign .... #TeamSFIreland","conormaskey",470982350739107840,"polite"
